Date,volume,opens,close
"May 26, 2018","4,051,539,968","7,486.48","7,355.88"
"May 25, 2018","4,867,829,760","7,592.30","7,480.14"
"May 24, 2018","6,049,220,096","7,561.12","7,587.34"
"May 23, 2018","6,491,120,128","8,037.08","7,557.82"
"May 22, 2018","5,137,010,176","8,419.87","8,041.78"
"May 21, 2018","5,154,990,080","8,522.33","8,418.99"
"May 20, 2018","5,191,059,968","8,246.99","8,513.25"
"May 19, 2018","4,712,399,872","8,255.73","8,247.18"
"May 18, 2018","5,764,190,208","8,091.83","8,250.97"
"May 17, 2018","5,862,530,048","8,370.05","8,094.32"
"May 16, 2018","6,760,220,160","8,504.41","8,368.83"
"May 15, 2018","6,705,710,080","8,705.19","8,510.38"
"May 14, 2018","7,364,149,760","8,713.10","8,716.79"
"May 13, 2018","5,866,379,776","8,515.49","8,723.94"
"May 12, 2018","6,821,380,096","8,441.44","8,504.89"
"May 11, 2018","8,488,520,192","9,052.96","8,441.49"
"May 10, 2018","6,906,699,776","9,325.96","9,043.94"
"May 09, 2018","7,226,890,240","9,223.73","9,325.18"
"May 08, 2018","7,415,869,952","9,380.87","9,234.82"
"May 07, 2018","7,394,019,840","9,645.67","9,373.01"
"May 06, 2018","7,222,280,192","9,845.31","9,654.80"
"May 05, 2018","7,651,939,840","9,700.28","9,858.15"
"May 04, 2018","8,217,829,888","9,695.50","9,700.76"
"May 03, 2018","10,207,299,584","9,233.97","9,743.86"
"May 02, 2018","7,558,159,872","9,104.60","9,235.92"
"May 01, 2018","7,713,019,904","9,251.47","9,119.01"
"Apr 30, 2018","8,673,920,000","9,426.11","9,240.55"
"Apr 29, 2018","8,853,000,192","9,346.41","9,419.08"
"Apr 28, 2018","7,805,479,936","8,939.27","9,348.48"
"Apr 27, 2018","7,566,289,920","9,290.63","8,987.05"
"Apr 26, 2018","8,970,559,488","8,867.32","9,281.51"
"Apr 25, 2018","11,083,100,160","9,701.03","8,845.74"
"Apr 24, 2018","10,678,800,384","8,934.34","9,697.50"
"Apr 23, 2018","6,925,190,144","8,794.39","8,930.88"
"Apr 22, 2018","6,629,899,776","8,925.06","8,802.46"
"Apr 21, 2018","7,548,550,144","8,848.79","8,895.58"
"Apr 20, 2018","8,438,110,208","8,286.88","8,845.83"
"Apr 19, 2018","7,063,209,984","8,159.27","8,294.31"
"Apr 18, 2018","6,529,909,760","7,944.43","8,163.42"
"Apr 17, 2018","6,900,879,872","8,071.66","7,902.09"
"Apr 16, 2018","5,631,309,824","8,337.57","8,058.67"
"Apr 15, 2018","5,244,480,000","7,999.33","8,329.11"
"Apr 14, 2018","5,191,430,144","7,874.67","7,986.24"
"Apr 13, 2018","7,764,460,032","7,901.09","7,895.96"
"Apr 12, 2018","8,906,250,240","6,955.38","7,889.25"
"Apr 11, 2018","4,641,889,792","6,843.47","6,968.32"
"Apr 10, 2018","4,272,750,080","6,795.44","6,834.76"
"Apr 09, 2018","4,894,060,032","7,044.32","6,770.73"
"Apr 08, 2018","3,652,499,968","6,919.98","7,023.52"
"Apr 07, 2018","3,976,610,048","6,630.51","6,911.09"
"Apr 06, 2018","3,766,810,112","6,815.96","6,636.32"
"Apr 05, 2018","5,639,320,064","6,848.65","6,811.47"
"Apr 04, 2018","4,936,000,000","7,456.41","6,853.84"
"Apr 03, 2018","5,499,700,224","7,102.26","7,456.11"
"Apr 02, 2018","4,333,440,000","6,844.86","7,083.80"
"Apr 01, 2018","4,532,100,096","7,003.06","6,844.23"
"Mar 31, 2018","4,553,269,760","6,892.48","6,973.53"
"Mar 30, 2018","6,289,509,888","7,171.45","6,890.52"
"Mar 29, 2018","6,361,229,824","7,979.07","7,165.70"
"Mar 28, 2018","4,935,289,856","7,836.83","7,954.48"
"Mar 27, 2018","5,378,250,240","8,200.00","7,833.04"
"Mar 26, 2018","5,921,039,872","8,498.47","8,209.40"
"Mar 25, 2018","4,569,880,064","8,612.81","8,495.78"
"Mar 24, 2018","5,664,600,064","8,901.95","8,668.12"
"Mar 23, 2018","5,954,120,192","8,736.25","8,879.62"
"Mar 22, 2018","5,530,390,016","8,939.44","8,728.47"
"Mar 21, 2018","6,043,129,856","8,937.48","8,929.28"
"Mar 20, 2018","6,361,789,952","8,619.67","8,913.47"
"Mar 19, 2018","6,729,110,016","8,344.12","8,630.65"
"Mar 18, 2018","6,639,190,016","7,890.52","8,223.68"
"Mar 17, 2018","4,426,149,888","8,321.91","7,916.88"
"Mar 16, 2018","5,289,379,840","8,322.91","8,338.35"
"Mar 15, 2018","6,834,429,952","8,290.76","8,300.86"
"Mar 14, 2018","6,438,230,016","9,214.65","8,269.81"
"Mar 13, 2018","5,991,139,840","9,173.04","9,194.85"
"Mar 12, 2018","6,457,399,808","9,602.93","9,205.12"
"Mar 11, 2018","6,296,370,176","8,852.78","9,578.63"
"Mar 10, 2018","5,386,319,872","9,350.59","8,866.00"
"Mar 09, 2018","8,704,190,464","9,414.69","9,337.55"
"Mar 08, 2018","7,186,089,984","9,951.44","9,395.01"
"Mar 07, 2018","8,797,910,016","10,803.90","9,965.57"
"Mar 06, 2018","6,832,169,984","11,500.10","10,779.90"
"Mar 05, 2018","6,468,539,904","11,532.40","11,573.30"
"Mar 04, 2018","6,084,149,760","11,497.40","11,512.60"
"Mar 03, 2018","6,690,570,240","11,101.90","11,489.70"
"Mar 02, 2018","7,620,590,080","10,977.40","11,086.40"
"Mar 01, 2018","7,317,279,744","10,385.00","10,951.00"
"Feb 28, 2018","6,936,189,952","10,687.20","10,397.90"
"Feb 27, 2018","6,966,179,840","10,393.90","10,725.60"
"Feb 26, 2018","7,287,690,240","9,669.43","10,366.70"
"Feb 25, 2018","5,706,939,904","9,796.42","9,664.73"
"Feb 24, 2018","6,917,929,984","10,287.70","9,813.07"
"Feb 23, 2018","7,739,500,032","9,937.07","10,301.10"
"Feb 22, 2018","8,040,079,872","10,660.40","10,005.00"
"Feb 21, 2018","9,405,339,648","11,372.20","10,690.40"
"Feb 20, 2018","9,926,540,288","11,231.80","11,403.70"
"Feb 19, 2018","7,652,089,856","10,552.60","11,225.30"
"Feb 18, 2018","8,744,009,728","11,123.40","10,551.80"
"Feb 17, 2018","8,660,880,384","10,207.50","11,112.70"
"Feb 16, 2018","7,296,159,744","10,135.70","10,233.90"
"Feb 15, 2018","9,062,540,288","9,488.32","10,166.40"
"Feb 14, 2018","7,909,819,904","8,599.92","9,494.63"
"Feb 13, 2018","5,696,719,872","8,926.72","8,598.31"
"Feb 12, 2018","6,256,439,808","8,141.43","8,926.57"
"Feb 11, 2018","6,122,189,824","8,616.13","8,129.97"
"Feb 10, 2018","7,780,960,256","8,720.08","8,621.90"
"Feb 09, 2018","6,784,820,224","8,271.84","8,736.98"
"Feb 08, 2018","9,346,750,464","7,637.86","8,265.59"
"Feb 07, 2018","9,169,280,000","7,755.49","7,621.30"
"Feb 06, 2018","13,999,800,320","7,051.75","7,754.00"
"Feb 05, 2018","9,285,289,984","8,270.54","6,955.27"
"Feb 04, 2018","7,073,549,824","9,175.70","8,277.01"
"Feb 03, 2018","7,263,790,080","8,852.12","9,174.91"
"Feb 02, 2018","12,726,899,712","9,142.28","8,830.75"
"Feb 01, 2018","9,959,400,448","10,237.30","9,170.54"
"Jan 31, 2018","8,041,160,192","10,108.20","10,221.10"
"Jan 30, 2018","8,637,859,840","11,306.80","10,106.30"
"Jan 29, 2018","7,107,359,744","11,755.50","11,296.40"
"Jan 28, 2018","8,350,360,064","11,475.30","11,786.30"
"Jan 27, 2018","7,583,269,888","11,174.90","11,440.70"
"Jan 26, 2018","9,746,199,552","11,256.00","11,171.40"
"Jan 25, 2018","8,873,169,920","11,421.70","11,259.40"
"Jan 24, 2018","9,940,989,952","10,903.40","11,359.40"
"Jan 23, 2018","9,660,609,536","10,944.50","10,868.40"
"Jan 22, 2018","10,537,400,320","11,633.10","10,931.40"
"Jan 21, 2018","9,935,179,776","12,889.20","11,600.10"
"Jan 20, 2018","11,801,700,352","11,656.20","12,899.20"
"Jan 19, 2018","10,740,400,128","11,429.80","11,607.40"
"Jan 18, 2018","15,020,399,616","11,198.80","11,474.90"
"Jan 17, 2018","18,830,600,192","11,431.10","11,188.60"
"Jan 16, 2018","18,853,799,936","13,836.10","11,490.50"
"Jan 15, 2018","12,750,799,872","13,767.30","13,819.80"
"Jan 14, 2018","11,084,099,584","14,370.80","13,772.00"
"Jan 13, 2018","12,763,599,872","13,952.40","14,360.20"
"Jan 12, 2018","12,065,699,840","13,453.90","13,980.60"
"Jan 11, 2018","16,534,099,968","14,968.20","13,405.80"
"Jan 10, 2018","18,500,800,512","14,588.50","14,973.30"
"Jan 09, 2018","16,659,999,744","15,123.70","14,595.40"
"Jan 08, 2018","18,413,899,776","16,476.20","15,170.10"
"Jan 07, 2018","15,866,000,384","17,527.30","16,477.60"
"Jan 06, 2018","18,314,600,448","17,462.10","17,527.00"
"Jan 05, 2018","23,840,899,072","15,477.20","17,429.50"
"Jan 04, 2018","21,783,199,744","15,270.70","15,599.20"
"Jan 03, 2018","16,871,900,160","14,978.20","15,201.00"
"Jan 02, 2018","16,846,600,192","13,625.00","14,982.10"
"Jan 01, 2018","10,291,200,000","14,112.20","13,657.20"
"Dec 31, 2017","12,136,299,520","12,897.70","14,156.40"
"Dec 30, 2017","14,452,599,808","14,681.90","12,952.20"
"Dec 29, 2017","13,025,500,160","14,695.80","14,656.20"
"Dec 28, 2017","12,336,499,712","15,864.10","14,606.50"
"Dec 27, 2017","12,487,600,128","16,163.50","15,838.50"
"Dec 26, 2017","13,454,300,160","14,036.60","16,099.80"
"Dec 25, 2017","10,664,699,904","13,995.90","14,026.60"
"Dec 24, 2017","11,572,299,776","14,608.20","13,925.80"
"Dec 23, 2017","13,086,000,128","13,948.70","14,699.20"
"Dec 22, 2017","22,197,999,616","15,898.00","13,831.80"
"Dec 21, 2017","16,516,599,808","16,642.40","15,802.90"
"Dec 20, 2017","22,149,699,584","17,760.30","16,624.60"
"Dec 19, 2017","16,894,499,840","19,118.30","17,776.70"
"Dec 18, 2017","14,839,499,776","19,106.40","19,114.20"
"Dec 17, 2017","13,314,599,936","19,475.80","19,140.80"
"Dec 16, 2017","12,740,599,808","17,760.30","19,497.40"
"Dec 15, 2017","14,309,999,616","16,601.30","17,706.90"
"Dec 14, 2017","13,777,399,808","16,384.60","16,564.00"
"Dec 13, 2017","12,976,900,096","17,500.00","16,408.20"
"Dec 12, 2017","14,603,799,552","16,919.80","17,415.40"
"Dec 11, 2017","12,153,900,032","15,427.40","16,936.80"
"Dec 10, 2017","13,433,299,968","15,168.40","15,455.40"
"Dec 09, 2017","13,911,300,096","16,523.30","15,178.20"
"Dec 08, 2017","21,135,998,976","17,802.90","16,569.40"
"Dec 07, 2017","17,950,699,520","14,266.10","17,899.70"
"Dec 06, 2017","12,656,300,032","11,923.40","14,291.50"
"Dec 05, 2017","6,895,260,160","11,685.70","11,916.70"
"Dec 04, 2017","6,132,409,856","11,315.40","11,657.20"
"Dec 03, 2017","6,608,309,760","11,082.70","11,323.20"
"Dec 02, 2017","5,138,500,096","10,978.30","11,074.60"
"Dec 01, 2017","6,783,119,872","10,198.60","10,975.60"
"Nov 30, 2017","8,310,689,792","9,906.79","10,233.60"
"Nov 29, 2017","11,568,799,744","10,077.40","9,888.61"
"Nov 28, 2017","6,348,819,968","9,823.43","10,058.80"
"Nov 27, 2017","5,653,320,192","9,352.72","9,818.35"
"Nov 26, 2017","5,475,579,904","8,789.04","9,330.55"
"Nov 25, 2017","4,342,060,032","8,241.71","8,790.92"
"Nov 24, 2017","5,058,610,176","8,074.02","8,253.69"
"Nov 23, 2017","4,225,179,904","8,232.38","8,038.77"
"Nov 22, 2017","3,633,530,112","8,077.95","8,253.55"
"Nov 21, 2017","4,277,609,984","8,205.74","8,071.26"
"Nov 20, 2017","3,488,450,048","8,039.07","8,200.64"
"Nov 19, 2017","3,149,319,936","7,766.03","8,036.49"
"Nov 18, 2017","3,667,190,016","7,697.21","7,790.15"
"Nov 17, 2017","4,651,670,016","7,853.57","7,708.99"
"Nov 16, 2017","5,123,809,792","7,323.24","7,871.69"
"Nov 15, 2017","4,200,880,128","6,634.76","7,315.54"
"Nov 14, 2017","3,197,110,016","6,561.48","6,635.75"
"Nov 13, 2017","6,263,249,920","5,938.25","6,559.49"
"Nov 12, 2017","8,957,349,888","6,295.45","5,950.07"
"Nov 11, 2017","4,908,680,192","6,618.61","6,357.60"
"Nov 10, 2017","5,208,249,856","7,173.73","6,618.14"
"Nov 09, 2017","3,226,249,984","7,446.83","7,143.58"
"Nov 08, 2017","4,602,200,064","7,141.38","7,459.69"
"Nov 07, 2017","2,326,340,096","7,023.10","7,144.38"
"Nov 06, 2017","3,111,899,904","7,403.22","7,022.76"
"Nov 05, 2017","2,380,410,112","7,404.52","7,407.41"
"Nov 04, 2017","2,483,800,064","7,164.48","7,379.95"
"Nov 03, 2017","3,369,860,096","7,087.53","7,207.76"
"Nov 02, 2017","4,653,770,240","6,777.77","7,078.50"
"Nov 01, 2017","2,870,320,128","6,440.97","6,767.31"
"Oct 31, 2017","2,311,379,968","6,132.02","6,468.40"
"Oct 30, 2017","1,772,150,016","6,114.85","6,130.53"
"Oct 29, 2017","2,859,040,000","5,754.44","6,153.85"
"Oct 28, 2017","1,403,920,000","5,787.82","5,753.09"
"Oct 27, 2017","1,710,130,048","5,899.74","5,780.90"
"Oct 26, 2017","1,905,040,000","5,747.95","5,904.83"
"Oct 25, 2017","1,966,989,952","5,524.60","5,750.80"
"Oct 24, 2017","2,735,699,968","5,935.52","5,526.64"
"Oct 23, 2017","2,401,840,128","6,006.00","5,930.32"
"Oct 22, 2017","2,034,630,016","6,036.66","6,008.42"
"Oct 21, 2017","2,207,099,904","5,996.79","6,031.60"
"Oct 20, 2017","2,354,429,952","5,708.11","6,011.45"
"Oct 19, 2017","1,780,540,032","5,583.74","5,708.52"
"Oct 18, 2017","2,399,269,888","5,603.82","5,590.69"
"Oct 17, 2017","1,821,570,048","5,741.58","5,605.51"
"Oct 16, 2017","2,008,070,016","5,687.57","5,725.59"
"Oct 15, 2017","1,976,039,936","5,835.96","5,678.19"
"Oct 14, 2017","1,669,030,016","5,643.53","5,831.79"
"Oct 13, 2017","3,615,480,064","5,464.16","5,647.21"
"Oct 12, 2017","2,791,610,112","4,829.58","5,446.91"
"Oct 11, 2017","1,222,279,936","4,789.25","4,826.48"
"Oct 10, 2017","1,597,139,968","4,776.21","4,781.99"
"Oct 09, 2017","1,968,739,968","4,614.52","4,772.02"
"Oct 08, 2017","1,313,869,952","4,429.67","4,610.48"
"Oct 07, 2017","906,928,000","4,369.35","4,426.89"
"Oct 06, 2017","1,069,939,968","4,324.46","4,370.81"
"Oct 05, 2017","1,161,769,984","4,229.88","4,328.41"
"Oct 04, 2017","1,116,770,048","4,319.37","4,229.36"
"Oct 03, 2017","1,288,019,968","4,408.46","4,317.48"
"Oct 02, 2017","1,431,730,048","4,395.81","4,409.32"
"Oct 01, 2017","1,208,210,048","4,341.05","4,403.74"
"Sep 30, 2017","1,207,449,984","4,166.11","4,338.71"
"Sep 29, 2017","1,367,049,984","4,171.62","4,163.07"
"Sep 28, 2017","1,712,320,000","4,197.13","4,174.73"
"Sep 27, 2017","1,686,880,000","3,892.94","4,200.67"
"Sep 26, 2017","1,043,740,032","3,928.41","3,892.35"
"Sep 25, 2017","1,374,210,048","3,681.58","3,926.07"
"Sep 24, 2017","768,014,976","3,796.15","3,682.84"
"Sep 23, 2017","928,113,984","3,629.92","3,792.40"
"Sep 22, 2017","1,194,829,952","3,628.02","3,630.70"
"Sep 21, 2017","1,411,480,064","3,901.47","3,631.04"
"Sep 20, 2017","1,213,830,016","3,916.36","3,905.95"
"Sep 19, 2017","1,563,980,032","4,073.79","3,924.97"
"Sep 18, 2017","1,943,209,984","3,591.09","4,065.20"
"Sep 17, 2017","1,239,149,952","3,606.28","3,582.88"
"Sep 16, 2017","1,818,400,000","3,637.75","3,625.04"
"Sep 15, 2017","4,148,069,888","3,166.30","3,637.52"
"Sep 14, 2017","2,716,310,016","3,875.37","3,154.95"
"Sep 13, 2017","2,219,409,920","4,131.98","3,882.59"
"Sep 12, 2017","1,864,530,048","4,168.88","4,130.81"
"Sep 11, 2017","1,557,330,048","4,122.47","4,161.27"
"Sep 10, 2017","1,679,090,048","4,229.34","4,122.94"
"Sep 09, 2017","1,386,230,016","4,229.81","4,226.06"
"Sep 08, 2017","2,700,890,112","4,605.16","4,228.75"
"Sep 07, 2017","1,844,620,032","4,589.14","4,599.88"
"Sep 06, 2017","2,172,100,096","4,376.59","4,597.12"
"Sep 05, 2017","2,697,969,920","4,228.29","4,376.53"
"Sep 04, 2017","2,987,330,048","4,591.63","4,236.31"
"Sep 03, 2017","1,933,190,016","4,585.27","4,582.96"
"Sep 02, 2017","2,722,139,904","4,901.42","4,578.77"
"Sep 01, 2017","2,599,079,936","4,701.76","4,892.01"
"Aug 31, 2017","1,944,930,048","4,555.59","4,703.39"
"Aug 30, 2017","1,937,849,984","4,570.36","4,565.30"
"Aug 29, 2017","2,486,080,000","4,389.21","4,579.02"
"Aug 28, 2017","1,959,330,048","4,384.45","4,382.66"
"Aug 27, 2017","1,537,459,968","4,345.10","4,382.88"
"Aug 26, 2017","1,511,609,984","4,372.06","4,352.40"
"Aug 25, 2017","1,727,970,048","4,332.82","4,371.60"
"Aug 24, 2017","2,037,750,016","4,137.60","4,334.68"
"Aug 23, 2017","2,369,819,904","4,089.01","4,151.52"
"Aug 22, 2017","3,764,239,872","3,998.35","4,100.52"
"Aug 21, 2017","2,800,890,112","4,090.48","4,001.74"
"Aug 20, 2017","2,109,769,984","4,189.31","4,087.66"
"Aug 19, 2017","2,975,820,032","4,137.75","4,193.70"
"Aug 18, 2017","2,941,710,080","4,324.34","4,160.62"
"Aug 17, 2017","2,553,359,872","4,384.44","4,331.69"
"Aug 16, 2017","2,272,039,936","4,200.34","4,376.63"
"Aug 15, 2017","3,258,050,048","4,326.99","4,181.93"
"Aug 14, 2017","2,463,089,920","4,066.10","4,325.13"
"Aug 13, 2017","3,159,089,920","3,880.04","4,073.26"
"Aug 12, 2017","2,219,589,888","3,650.63","3,884.71"
"Aug 11, 2017","2,021,190,016","3,373.82","3,650.62"
"Aug 10, 2017","1,515,110,016","3,341.84","3,381.28"
"Aug 09, 2017","1,468,960,000","3,420.40","3,342.47"
"Aug 08, 2017","1,752,760,064","3,370.22","3,419.94"
"Aug 07, 2017","1,482,279,936","3,212.78","3,378.94"
"Aug 06, 2017","1,105,030,016","3,257.61","3,213.94"
"Aug 05, 2017","1,945,699,968","2,897.63","3,252.91"
"Aug 04, 2017","1,002,120,000","2,806.93","2,895.89"
"Aug 03, 2017","804,796,992","2,709.56","2,804.73"
"Aug 02, 2017","1,094,950,016","2,727.13","2,710.67"
"Aug 01, 2017","1,324,669,952","2,871.30","2,718.26"
"Jul 31, 2017","860,574,976","2,763.24","2,875.34"
"Jul 30, 2017","705,942,976","2,724.39","2,757.18"
"Jul 29, 2017","803,745,984","2,807.02","2,726.45"
"Jul 28, 2017","1,380,099,968","2,679.73","2,809.01"
"Jul 27, 2017","789,104,000","2,538.71","2,671.78"
"Jul 26, 2017","937,404,032","2,577.77","2,529.45"
"Jul 25, 2017","1,460,089,984","2,757.50","2,576.48"
"Jul 24, 2017","866,473,984","2,732.70","2,754.86"
"Jul 23, 2017","1,072,840,000","2,808.10","2,730.40"
"Jul 22, 2017","1,177,129,984","2,668.63","2,810.12"
"Jul 21, 2017","1,489,449,984","2,838.41","2,667.76"
"Jul 20, 2017","2,249,260,032","2,269.89","2,817.60"
"Jul 19, 2017","1,245,100,032","2,323.08","2,273.43"
"Jul 18, 2017","1,512,450,048","2,233.52","2,318.88"
"Jul 17, 2017","1,201,760,000","1,932.62","2,228.41"
"Jul 16, 2017","1,182,870,016","1,991.98","1,929.82"
"Jul 15, 2017","993,608,000","2,230.12","1,998.86"
"Jul 14, 2017","882,502,976","2,360.59","2,233.34"
"Jul 13, 2017","835,769,984","2,402.70","2,357.90"
"Jul 12, 2017","1,117,410,048","2,332.77","2,398.84"
"Jul 11, 2017","1,329,760,000","2,385.89","2,337.79"
"Jul 10, 2017","1,111,200,000","2,525.25","2,372.56"
"Jul 09, 2017","527,856,000","2,572.61","2,518.44"
"Jul 08, 2017","733,329,984","2,520.27","2,571.34"
"Jul 07, 2017","917,411,968","2,608.59","2,518.66"
"Jul 06, 2017","761,956,992","2,608.10","2,608.56"
"Jul 05, 2017","941,566,016","2,602.87","2,601.99"
"Jul 04, 2017","985,516,032","2,561.00","2,601.64"
"Jul 03, 2017","964,112,000","2,498.56","2,564.06"
"Jul 02, 2017","803,747,008","2,436.40","2,506.47"
"Jul 01, 2017","779,913,984","2,492.60","2,434.55"
"Jun 30, 2017","860,273,024","2,539.24","2,480.84"
"Jun 29, 2017","949,979,008","2,567.56","2,539.32"
"Jun 28, 2017","1,183,869,952","2,553.03","2,574.79"
"Jun 27, 2017","1,489,789,952","2,478.45","2,552.45"
"Jun 26, 2017","1,663,280,000","2,590.57","2,478.45"
"Jun 25, 2017","1,161,100,032","2,607.25","2,589.41"
"Jun 24, 2017","982,750,016","2,738.52","2,608.72"
"Jun 23, 2017","961,318,976","2,707.34","2,744.91"
"Jun 22, 2017","1,097,939,968","2,691.03","2,705.41"
"Jun 21, 2017","1,626,579,968","2,709.43","2,689.10"
"Jun 20, 2017","1,854,189,952","2,591.26","2,721.79"
"Jun 19, 2017","1,446,840,064","2,549.03","2,589.60"
"Jun 18, 2017","1,178,659,968","2,655.35","2,548.29"
"Jun 17, 2017","1,534,509,952","2,514.01","2,655.88"
"Jun 16, 2017","1,195,190,016","2,469.57","2,518.56"
"Jun 15, 2017","2,026,259,968","2,499.58","2,464.58"
"Jun 14, 2017","1,696,560,000","2,716.88","2,506.37"
"Jun 13, 2017","1,781,200,000","2,680.91","2,717.02"
"Jun 12, 2017","2,569,530,112","2,953.22","2,659.63"
"Jun 11, 2017","1,752,400,000","2,942.41","2,958.11"
"Jun 10, 2017","2,018,889,984","2,828.14","2,947.71"
"Jun 09, 2017","1,348,950,016","2,807.44","2,823.81"
"Jun 08, 2017","1,281,170,048","2,720.49","2,805.62"
"Jun 07, 2017","1,517,709,952","2,869.38","2,732.16"
"Jun 06, 2017","2,089,609,984","2,690.84","2,863.20"
"Jun 05, 2017","1,369,309,952","2,512.40","2,686.81"
"Jun 04, 2017","1,355,120,000","2,547.79","2,511.81"
"Jun 03, 2017","1,514,950,016","2,493.72","2,515.35"
"Jun 02, 2017","1,317,030,016","2,404.03","2,488.55"
"Jun 01, 2017","1,653,180,032","2,288.33","2,407.88"
"May 31, 2017","1,544,829,952","2,187.19","2,286.41"
"May 30, 2017","1,443,970,048","2,255.36","2,175.47"
"May 29, 2017","994,625,024","2,159.43","2,255.61"
"May 28, 2017","1,147,139,968","2,054.08","2,155.80"
"May 27, 2017","1,700,480,000","2,196.27","2,038.87"
"May 26, 2017","1,763,480,064","2,320.89","2,202.42"
"May 25, 2017","2,406,700,032","2,446.24","2,304.98"
"May 24, 2017","1,725,379,968","2,321.37","2,443.64"
"May 23, 2017","1,378,749,952","2,191.56","2,320.42"
"May 22, 2017","1,942,220,032","2,043.19","2,173.40"
"May 21, 2017","1,147,859,968","2,067.03","2,041.20"
"May 20, 2017","961,336,000","1,984.24","2,084.73"
"May 19, 2017","1,157,289,984","1,897.37","1,987.71"
"May 18, 2017","894,321,024","1,818.70","1,888.65"
"May 17, 2017","1,064,729,984","1,726.73","1,839.09"
"May 16, 2017","959,044,992","1,741.70","1,734.45"
"May 15, 2017","731,529,024","1,808.44","1,738.43"
"May 14, 2017","437,196,000","1,800.86","1,808.91"
"May 13, 2017","579,635,008","1,723.12","1,804.91"
"May 12, 2017","740,984,000","1,845.76","1,724.24"
"May 11, 2017","799,489,984","1,780.37","1,848.57"
"May 10, 2017","915,723,008","1,756.52","1,787.13"
"May 09, 2017","1,167,920,000","1,723.89","1,755.36"
"May 08, 2017","1,340,320,000","1,596.92","1,723.35"
"May 07, 2017","1,080,029,952","1,579.47","1,596.71"
"May 06, 2017","582,529,984","1,556.81","1,578.80"
"May 05, 2017","946,035,968","1,540.87","1,555.45"
"May 04, 2017","933,548,992","1,490.72","1,537.67"
"May 03, 2017","583,795,968","1,453.78","1,490.09"
"May 02, 2017","477,337,984","1,421.03","1,452.82"
"May 01, 2017","713,624,000","1,348.30","1,421.60"
"Apr 30, 2017","413,115,008","1,321.87","1,347.89"
"Apr 29, 2017","422,705,984","1,317.84","1,321.79"
"Apr 28, 2017","527,488,992","1,317.74","1,316.48"
"Apr 27, 2017","449,196,992","1,281.88","1,317.73"
"Apr 26, 2017","329,631,008","1,265.99","1,281.08"
"Apr 25, 2017","242,556,000","1,250.45","1,265.49"
"Apr 24, 2017","235,806,000","1,209.63","1,250.15"
"Apr 23, 2017","258,951,008","1,231.92","1,207.21"
"Apr 22, 2017","249,320,000","1,222.71","1,231.71"
"Apr 21, 2017","272,167,008","1,229.42","1,222.05"
"Apr 20, 2017","315,108,000","1,211.08","1,229.08"
"Apr 19, 2017","288,060,992","1,212.13","1,210.29"
"Apr 18, 2017","270,524,000","1,193.77","1,211.67"
"Apr 17, 2017","253,206,000","1,183.25","1,193.91"
"Apr 16, 2017","183,231,008","1,172.61","1,182.94"
"Apr 15, 2017","203,559,008","1,167.30","1,172.52"
"Apr 14, 2017","254,827,008","1,170.33","1,167.54"
"Apr 13, 2017","351,968,992","1,201.02","1,169.28"
"Apr 12, 2017","288,702,016","1,204.81","1,200.37"
"Apr 11, 2017","216,182,000","1,187.46","1,205.01"
"Apr 10, 2017","215,883,008","1,187.30","1,187.13"
"Apr 09, 2017","242,343,008","1,176.57","1,187.87"
"Apr 08, 2017","209,312,000","1,172.65","1,175.95"
"Apr 07, 2017","317,022,016","1,178.94","1,176.90"
"Apr 06, 2017","511,222,016","1,125.81","1,182.68"
"Apr 05, 2017","414,784,000","1,134.14","1,124.78"
"Apr 04, 2017","436,310,016","1,145.52","1,133.25"
"Apr 03, 2017","580,444,032","1,102.95","1,143.81"
"Apr 02, 2017","514,187,008","1,080.61","1,102.17"
"Apr 01, 2017","289,633,984","1,071.71","1,080.50"
"Mar 31, 2017","447,287,008","1,026.64","1,071.79"
"Mar 30, 2017","352,968,992","1,042.21","1,026.43"
"Mar 29, 2017","298,457,984","1,046.08","1,039.97"
"Mar 28, 2017","326,332,000","1,044.58","1,047.15"
"Mar 27, 2017","372,535,008",972.05,"1,045.77"
"Mar 26, 2017","303,668,000",974.02,966.72
"Mar 25, 2017","435,803,008",936.54,972.78
"Mar 24, 2017","491,038,016","1,038.45",937.52
"Mar 23, 2017","248,540,000","1,050.05","1,038.59"
"Mar 22, 2017","380,840,992","1,120.65","1,049.14"
"Mar 21, 2017","337,391,008","1,055.36","1,120.54"
"Mar 20, 2017","286,529,984","1,037.24","1,054.23"
"Mar 19, 2017","406,648,000",976.73,"1,036.74"
"Mar 18, 2017","621,302,016","1,099.69",973.82
"Mar 17, 2017","706,598,976","1,180.16","1,100.23"
"Mar 16, 2017","638,568,000","1,251.33","1,187.81"
"Mar 15, 2017","297,804,992","1,240.16","1,249.61"
"Mar 14, 2017","245,306,000","1,232.16","1,240.00"
"Mar 13, 2017","380,276,992","1,221.78","1,231.92"
"Mar 12, 2017","227,176,000","1,176.62","1,221.38"
"Mar 11, 2017","283,320,000","1,116.32","1,175.83"
"Mar 10, 2017","563,795,968","1,189.36","1,116.72"
"Mar 09, 2017","212,283,008","1,150.35","1,188.49"
"Mar 08, 2017","332,603,008","1,223.23","1,150.00"
"Mar 07, 2017","291,256,000","1,273.21","1,223.54"
"Mar 06, 2017","153,656,992","1,267.47","1,272.83"
